episode,avg_reward
0,-180.18326213234818
1,-224.44277105763587
2,-171.15707693348952
3,-250.39880086254144
4,-120.93456600042191
5,-160.23875458146873
6,-169.00096929056377
7,-136.88370398934794
8,-166.92588475430387
9,-160.91244714826266
10,-146.48750291938333
11,-112.03075105763267
12,-139.90460392621588
13,-163.80118649997988
14,-127.02247837092644
15,-181.88496088695982
16,-125.10654893621242
17,-125.81242758540118
18,-109.95569286245589
19,-100.38413627692742
20,-142.96117213079538
21,-127.8705576418226
22,-123.89246505368139
23,-101.92669067003827
24,-82.18459619181482
25,-90.45388202500628
26,-132.96087010169666
27,-126.553814706405
28,-92.84477080003545
29,-91.62083582091766
30,-96.34386527303047
31,-95.37378278635937
32,-87.27125224413611
33,-76.92959894429188
34,-101.80798060621822
35,-99.03563481166313
36,-73.24136111014167
37,-91.09811284585895
38,-105.81981834933882
39,-77.54696412149899
40,-86.03275639014957
41,-79.91037696074936
42,-88.56029855271791
43,-79.22894508977849
44,-104.8859866902109
45,-94.72281471079519
46,-98.34242497874357
47,-98.8809726211549
48,-90.409009945794
49,-102.03546727233856
50,-90.28389351213302
51,-93.50488794638184
52,-67.93166467863298
53,-89.80734403973703
54,-77.51985502183757
55,-92.5740312239597
56,-55.813082551765035
57,-66.44906816727018
58,-78.30669539850001
59,-73.5587009066718
60,-87.35562262326677
61,-74.3393080310862
62,-75.10552089602064
63,-61.873586636714734
64,-87.33036930554472
65,-83.56218674572989
66,-56.53715125518325
67,-65.04270585485935
68,-60.64618914563107
69,-52.042788447324675
70,-80.2458981790523
71,-68.65451296187221
72,-54.71914553313859
73,-69.94238101163047
74,-70.86362047448506
75,-83.04455885401093
76,-70.1991498297289
77,-61.57173144235338
78,-61.89695870331735
79,-79.96505953272847
80,-62.472409024721856
81,-78.05636589818204
82,-82.817243962759
83,-91.06008120036579
84,-58.62313047120902
85,-91.36108311687254
86,-63.55051950198625
87,-39.696618898734684
88,-74.22248874732335
89,-69.42995649856644
90,-107.52942970885056
91,-74.39182475891653
92,-62.52973107613589
93,-46.3713446653865
94,-68.88178869138136
95,-83.34786394092015
96,-69.6515252050421
97,-36.83562254380751
98,-92.05606090866289
99,-68.79326871799373
100,-65.51959708624614
101,-52.87752957007815
102,-88.48352576141265
103,-69.76504447027843
104,-58.696585114923195
105,-79.14601452327273
106,-48.65305094813074
107,-64.14159621741062
108,-94.6693594614502
109,-80.949889422327
110,-68.94146208329035
111,-82.59946679809332
112,-46.92067052299831
113,-55.20933753168956
114,-59.23091869237527
115,-86.19177232504798
116,-69.50855269038917
117,-49.22752749477236
118,-52.83346311163192
119,-42.798626594384515
120,-46.31154035593662
121,-54.85916096114863
122,-55.113105914875916
123,-36.762405266706764
124,-42.507268397956075
125,-36.586175999077874
126,-41.19443956882364
127,-56.74167376248219
128,-49.405488009342626
129,-50.34934967887109
130,-42.46325083445841
131,-61.309543878035
132,-50.42022563919097
133,-31.168838291699096
134,-40.183798950643364
135,-38.09583252019293
136,-43.13361791424396
137,-65.65759642409934
138,-42.49503479452501
139,-44.29928586766224
140,-57.386093399629274
141,-36.13839635029265
142,-42.365760612201136
143,-99.843637554408
144,-64.64659950051023
145,-75.92357475220335
146,-39.52330891124088
147,-70.0479363613328
148,-88.13120423723494
149,-53.304050204208025
150,-44.69232493397921
151,-56.92983284879764
152,-60.85175253580464
153,-32.1220070742073
154,-53.07777591172834
155,-41.378412414457884
156,-47.989812209825615
157,-51.606797328876176
158,-21.557788114385005
159,-32.51925889555263
160,-36.892306528940665
161,-28.508018494663173
162,-30.404911191975135
163,-48.49891812273118
164,-73.75955631518084
165,-31.715007395501488
166,-89.1663963990566
167,-28.664583630581113
168,-47.12304804308181
169,-48.77099776415766
170,-54.04965779950688
171,-63.68008544030456
172,-25.19115701796689
173,-26.443975128165345
174,-46.30545942134671
175,-63.96151592817357
176,-48.71220627784096
177,-42.20964787792012
178,-91.96591325656445
179,-54.2976558955149
180,-46.49969669374617
181,-40.56400341157756
182,-38.66413567187737
183,-65.93061922935357
184,-26.066741613745087
185,-58.19906834302496
186,-26.353845262054172
187,-27.633991901342586
188,-31.484642853081613
189,-110.05377580264818
190,-48.62170005769701
191,-59.23587112189502
192,-41.83436886168225
193,-70.93598004571268
194,-28.789275092130378
195,-29.62742827042357
196,-56.25861377203033
197,-42.48273774173613
198,-53.65728692478658
199,-13.277241920361016
200,-22.51990744711555
201,-71.1770542933557
202,-27.450602968457503
203,-96.3308316478103
204,-75.82829495359144
205,-34.16260162942497
206,-65.32240104759194
207,-96.92180700767555
208,-85.99759874668507
209,-9.76884454009562
210,-44.86285010472863
211,-45.29675730093177
212,5.621449321168467
213,-41.02366129372911
214,7.146083742882142
215,-40.821084850073774
216,-21.201747950221083
217,10.097810631608192
218,-14.478655422782841
219,-119.68877609394701
220,-28.091069407641534
221,-50.85671798448021
222,-40.710953086252495
223,-48.11704613006536
224,-169.86426857810528
225,-12.951033196945207
226,-23.458989406973007
227,-163.09630330914234
228,-168.15532829936552
229,-80.85012610037855
230,-141.93053584369719
231,-126.3194387867341
232,-83.07369013696392
233,-47.400707926359786
234,-81.48791697278787
235,-42.390397335549864
236,-105.20614916979495
237,-120.33428191027895
238,-34.989729394188466
239,-54.75689580494552
240,-45.02135194893117
241,-6.605898343872253
242,-47.85953866640637
243,-45.84013324706916
244,-17.333667042361604
245,-28.18223538324932
246,-38.8985927001428
247,-48.060669036478735
248,17.36324046329149
249,-47.291422264416084
250,-98.55729116509274
251,-53.659470234080985
252,-84.98228173974967
253,-60.62691102226127
254,-24.882374687290916
255,-46.383296148793995
256,-175.73402226547813
257,-64.21969527066359
258,-67.74824146832313
259,29.09593092316398
260,-31.081077525696664
261,10.515748443727283
262,16.225436439199555
263,-17.459670263054072
264,-9.045442371618606
265,-6.5709233154412034
266,28.402284722541662
267,31.49217437766484
268,27.025513577055477
269,18.148415684497586
270,-34.71683628003609
271,-58.205922893235126
272,-37.25761896271516
273,-26.511969064457208
274,-60.062399225537945
275,-31.246111515147003
276,-28.603028074126804
277,42.193045108589686
278,15.287918101032641
279,-32.67249978883336
280,18.953609781324378
281,0.12079635239851357
282,17.332230570593843
283,30.36725290320378
284,15.237873525424305
285,34.86242128196871
286,139.39534119980726
287,73.74756019858323
288,101.07671196220181
289,165.29056170239613
290,85.33092944735515
291,159.15671597826596
292,181.8737887320296
293,153.4855475853003
294,228.11475724331495
295,199.21315223963796
296,166.76484785337598
297,187.74933182412394
298,181.39424043474736
299,241.23238626026733
300,224.85444603580999
301,193.93442761892805
302,257.85442168941756
303,211.28777591964786
304,189.635133407544
305,167.0140329999338
306,223.12129007504237
307,213.47589259715414
308,189.90112400122453
309,129.93810048757013
310,176.38985880435288
311,160.23257688649852
312,193.21949531859127
313,82.74807718422218
314,201.21701579793609
315,170.39526654634602
316,160.27495215430795
317,201.5284966303457
318,149.39737110148377
319,212.07012098647087
320,172.66627932786736
321,195.8064372546182
322,155.01211994829956
323,213.81371881173254
324,223.65628111177398
325,194.60210365672123
326,185.0154252733167
327,115.69207550905632
328,258.57261722978285
329,178.75515600532037
330,147.85375125509415
331,154.19274911548672
332,186.15656898022934
333,183.1231222087086
334,219.16470940598333
335,128.88876060659777
336,178.52268105950876
337,232.4694787226976
338,183.4035961628002
339,255.3707442784318
340,220.65055810876862
341,108.52277611092696
342,198.536816436552
343,117.62276082413169
344,173.6769580898148
345,163.08721508983407
346,160.40488011982396
347,254.862565916232
348,179.966799904136
349,183.51160093610991
350,260.29235807250814
351,206.16141199418567
352,221.6461383128165
353,221.8783085949131
354,188.5921437968089
355,231.141470542247
356,205.09203141273147
357,206.25899239368763
358,151.0680625473522
359,223.68552985677306
360,201.53144006259177
361,211.97194001167222
362,239.4865187278902
363,188.35456987148385
364,109.18862140974439
365,183.1739217981205
366,193.34264186525337
367,182.50607555143455
368,199.66442492802747
369,144.14295105668654
370,210.25761270722404
371,148.34750135810518
372,231.32965879844187
373,205.0066894090042
374,147.8063116465591
375,202.7981435713762
376,208.68954336586975
377,160.7284952176932
378,226.81921102803625
379,160.2579994881508
380,212.96507894307334
381,195.06934054125028
382,148.7263659479331
383,225.07910568342578
384,227.41936690644715
385,172.10525333225974
386,55.63781792358444
387,156.7160314481728
388,136.5154317023819
389,258.9322720464462
390,186.93265006024293
391,161.18682020989496
392,83.61840182957421
393,143.0768618495965
394,158.5943215589585
395,194.8766043095004
396,110.4728833654035
397,140.5688876302732
398,179.92447600119573
399,186.36533499602203
400,201.49043936549532
401,139.50583809343752
402,203.48678424708706
403,-19.282357167788774
404,172.90044878570433
405,126.09709096635125
406,179.59711303716608
407,240.88372718980548
408,255.16479903907916
409,199.29730994816313
410,208.12895775637077
411,223.38085065514625
412,179.65726335404122
413,235.9314799047993
414,231.9000240209046
415,197.3994509835401
416,205.21871227510974
417,111.19152904818009
418,217.99388810927198
419,255.634414116366
420,119.50605260555676
421,251.9780693756647
422,214.93142197656144
423,231.04050907165455
424,209.63798439902197
425,246.86169372238427
426,258.32183235045034
427,260.093058598033
428,189.75856110690222
429,219.194079153201
430,258.5018244417464
431,254.94884770989125
432,223.54755946064333
433,231.84758606139675
434,238.56028668668472
435,229.46196987982225
436,219.64268505881145
437,195.15903756980296
438,191.54626328194598
439,169.90274716910875
440,214.52177719413785
441,213.71529724509173
442,276.3579190976338
443,167.72368483895784
444,174.1057696547125
445,224.3186412427396
446,277.0131230895301
447,183.5944551954755
448,221.83368966634822
449,239.6229721808726
450,170.34445574465445
451,226.305919905254
452,189.34620842013655
453,237.01099527402312
454,252.13191977274306
455,188.15661774095557
456,228.54982851667177
457,199.28765736724375
458,228.88923396205942
459,81.37847145487173
460,48.52040161464873
461,236.0852929483327
462,161.9726720131993
463,33.42506415140055
464,237.8895590000421
465,235.04392358989313
466,224.01977844600043
467,209.8200964699841
468,259.80505079631075
469,241.58802198250106
470,237.06012628838576
471,205.59223772008028
472,247.97520845531454
473,178.7565928113406
474,203.9275555670063
475,190.40680668008397
476,264.75980916252456
477,164.72169674146562
478,254.66132828923583
479,256.0130116257406
480,256.88417747088636
481,257.70873320600697
482,257.27535384403666
483,237.49787035131914
484,261.94745543775326
485,251.2590982795613
486,266.68699845052305
487,257.64980417376194
488,244.86368339003496
489,256.0239039151085
490,227.95849343390722
491,231.36132270974912
492,214.80111478210648
493,127.59585306921421
494,252.8306596632743
495,265.49947788610314
496,279.5582371188549
497,264.0603214952281
498,237.6993903780025
499,276.20093638038253
500,271.5956720602602
501,223.6273736337004
502,247.8746518604718
503,228.21782934591783
504,212.2555617073151
505,278.63268188778386
506,242.72868261404128
507,271.0432001604704
508,243.1416571723509
509,258.8035155833384
510,257.9168553796041
511,273.2965189107373
512,273.33836055003457
513,271.1163681975255
514,257.8958087663992
515,267.47943419909063
516,248.40307001352562
517,253.73989500633274
518,168.4170471195113
519,227.57361654492115
520,227.72329652876024
521,236.31118677962544
522,261.3125258159712
523,246.427829720335
524,157.7927028229259
525,232.3420226676373
526,265.0261504441987
527,242.8443869757851
528,255.9700539720819
529,247.34975079273485
530,261.84696493187636
531,240.11521147330228
532,220.46371233053816
533,260.33957519180547
534,245.47822507059186
535,263.4335786977137
536,239.02115942519345
537,268.4331773769266
538,264.92519373957214
539,254.35891940438987
540,245.1054201009346
541,272.03393950284436
542,252.37943392519523
543,240.3256966775823
544,257.55759152452686
545,232.9729376457379
546,240.46194657820587
547,241.5283422103193
548,211.72671481849474
549,246.65052383484266
550,186.48502404562828
551,202.4544864778756
552,233.5119792591266
553,265.340434750622
554,243.86334851499623
555,205.65477785080162
556,258.54240779978255
557,248.0546371908164
558,160.2053714723533
559,164.99299280651292
560,258.31306589158675
561,264.63112251075836
562,264.14028281306906
563,217.27574552712917
564,228.24599556427606
565,265.74203361244383
566,236.12327329404684
567,208.67336509228812
568,218.88795481488606
569,258.8855068436427
570,226.34968587735005
571,224.43571879230768
572,267.1331214199746
573,228.94632036246958
574,206.05637374765055
575,202.09072103908505
576,219.54980703855503
577,225.76365629696147
578,236.99639167445252
579,237.51254888266877
580,211.96467153688604
581,251.02487565729388
582,165.2458708808518
583,176.2899554454199
584,271.2442982386834
585,210.12303746048946
586,195.14336343748604
587,227.66926600897523
588,216.6586989348835
589,259.8849922642819
590,243.8606013577815
591,263.87345596597885
592,261.30964793155647
593,231.12902555257824
594,226.22121198402502
595,230.0089537679947
596,264.6970627523119
597,154.3650671017528
598,221.37580263402015
599,256.73447679823664
600,253.2031395935472
601,266.6235397813817
602,259.88105312280317
603,88.05481389346922
604,141.08862357504978
605,101.51719192861722
606,78.11581971374395
607,203.34415602743817
608,239.36012808866076
609,259.5077950019733
610,259.40050880565
611,264.6495090508048
612,260.97499883550097
613,177.42492222471
614,222.56942040652226
615,190.8952862097522
616,257.1024559620272
617,188.41150592560217
618,83.20919857063988
619,211.92824887485511
620,244.0030448704901
621,259.2315746809757
622,101.60606289564019
623,30.37576237771909
624,216.93092148763472
625,116.78665664250275
626,190.45824962503752
627,232.6036219670395
628,256.3384937815103
629,266.4183161164551
630,218.5965474421646
631,219.00729781721103
632,242.81517034811895
633,193.18787842338264
634,255.35503678071527
635,191.44166669410413
636,206.14820641444567
637,216.8269349383154
638,219.5090284987124
639,261.32308146629657
640,213.6606081492048
641,191.3610898738618
642,170.23202264082693
643,242.82362686125603
644,200.41618120340692
645,190.11185571379374
646,259.85204586090566
647,254.44745581654678
648,265.0143423009874
649,63.21347225212728
650,255.8372090413513
651,190.41354543098953
652,52.23523814421045
653,179.62378690854032
654,80.08987771468412
655,103.47342726330187
656,27.853380708276404
657,232.1841478210461
658,138.4149932542095
659,187.7042869667037
660,255.15655407116492
661,147.2339049353908
662,148.7339818038784
663,229.38093206422423
664,196.97116274723896
665,252.7418529016947
666,221.21256601275599
667,241.21310507576655
668,199.6229590919184
669,247.90119434795915
670,265.96092034356354
671,238.2231137425441
672,260.6368736034401
673,213.19607536396597
674,228.4542447841888
675,281.1301407073332
676,225.80904934501686
677,222.44994325869789
678,230.64820668733665
679,277.5383717370695
680,237.35784229645552
681,260.68084232868284
682,259.6850180062504
683,257.7889314164292
684,237.75792307256762
685,242.95378475384146
686,235.63066856321862
687,199.30055597471454
688,207.6545143290012
689,257.7041054158414
690,222.12865622713994
691,220.97670338133935
692,221.18391433610364
693,199.3598749992908
694,202.13234759140502
695,242.92707732468784
696,181.6380709208101
697,251.9875430418787
698,251.05644922398838
699,251.96214044820644
700,260.9279464215277
701,222.9969342005072
702,248.24908579407884
703,204.32807095433537
704,244.76629330736904
705,214.11967306985116
706,193.23640924068698
707,218.15040317566815
708,211.21971362793232
709,225.67976095767844
710,228.80994691031907
711,250.7602273456338
712,254.38576774763843
713,183.8716795764141
714,225.61609145543176
715,265.9140692547181
716,236.44413872430997
717,204.03410102745488
718,260.95891486348506
719,254.04167497465454
720,261.6155696620377
721,251.7874765207253
722,271.08799183029424
723,232.9355129679043
724,233.20725955070543
725,221.220306792616
726,236.1685928174366
727,272.4245268055755
728,277.2087629580692
729,265.1086648585014
730,249.6578162033762
731,258.7127012769934
732,252.1905471877554
733,225.71284491455717
734,264.92515989433076
735,166.30124816695562
736,195.33665082007047
737,207.70439017024577
738,256.8667686006475
739,260.8197007761688
740,187.12623070316317
741,79.70263367898806
742,176.07258421561303
743,193.73430199014797
744,217.30503598604568
745,137.7950208141745
746,188.44392550804557
747,92.6774575745122
748,88.42709153290512
749,189.49039214198552
750,76.41376074422442
751,157.15382198856827
752,152.42387921815177
753,268.08164807251103
754,-28.282308572031887
755,144.61258998306158
756,71.2650969666511
757,205.0755020295763
758,241.79014273041602
759,239.3414786757618
760,238.69467326640392
761,266.98493494979596
762,229.1449958606366
763,191.87328230436646
764,250.00038784326034
765,22.00081721588685
766,205.43912606390663
767,163.85709792719615
768,217.21442622180356
769,202.1720533625014
770,267.3345226779169
771,216.0527759276133
772,220.61588571585708
773,258.71094726352305
774,266.0734133931948
775,187.02453793638654
776,266.3771494434103
777,172.48046782404904
778,183.8884543931991
779,238.85436663564147
780,239.4685102141109
781,198.9336225126485
782,246.64776057972352
783,223.6734756428914
784,213.19510399590914
785,235.99085348685384
786,204.3884037249924
787,247.27589049878355
788,265.37308274977306
789,248.54304119203533
790,264.31217075785247
791,258.76512551348293
792,262.47137439534293
793,250.66006446252368
794,212.12183686615808
795,258.6092519752152
796,258.3861696905943
797,246.04679200650475
798,231.9941393570994
799,227.93715769301699
800,93.62159903926417
801,270.01375246439
802,206.87330666081752
803,254.47077403777627
804,212.0663353151731
805,45.799457081792454
806,206.61357617869697
807,165.0379664553247
808,224.51521431653478
809,144.64603666450247
810,203.70930755895287
811,255.44110693372053
812,114.26523004004324
813,258.1879109212585
814,243.0449776553964
815,256.807561009259
816,263.1025309469993
817,202.78272468623612
818,249.90189510484316
819,251.1513127383203
820,171.60936750481497
821,215.1554563345215
822,241.24766440544607
823,251.98985531036118
824,257.0852844882904
825,183.9574330068541
826,269.6388642448887
827,274.1802876973244
828,247.02634071553834
829,268.76930019907707
830,247.64956625134937
831,88.16707277164153
832,157.27493578912137
833,-117.82657199512838
834,80.40309874311953
835,165.48488514914064
836,131.68345265796822
837,203.37078118132393
838,220.82424471391488
839,229.62416491642298
840,176.95466519387818
841,207.38019114257386
842,245.4761983182731
843,208.2664139994984
844,229.25828701869705
845,242.0413729885933
846,236.27593962887423
847,256.9750494888981
848,239.63132219085963
849,211.3278251849037
850,195.9698900383275
851,227.86286498552244
852,235.64071884833788
853,215.2924592601417
854,237.9794881423013
855,239.5991522510366
856,214.03216519996698
857,273.81545041433293
858,249.3481916996037
859,255.18223556463803
860,237.76104217811607
861,233.47905042220222
862,215.23706946394228
863,270.06781891643993
864,226.56461940186085
865,246.99465118390805
866,229.2552899107765
867,132.41121777756499
868,224.7859029887114
869,230.81639396320202
870,226.94819775056152
871,207.80134793228905
872,258.6454539601229
873,274.9727212303634
874,220.25076406906447
875,229.66409733335635
876,249.93034818099028
877,276.8246837525043
878,220.36947416703075
879,193.0787914208462
880,252.63096298955793
881,263.2458446940972
882,277.32983609452856
883,261.9565933842481
884,257.4720859853886
885,263.3706533973079
886,251.22178746893232
887,213.28459545783053
888,274.2513536367185
889,269.61058102420225
890,177.38795031258854
891,252.63353763442478
892,207.76511705742058
893,250.0873986588064
894,241.50829361269044
895,266.87592423210106
896,263.9843247016827
897,274.7343053312708
898,253.40355456159742
899,259.86943848120967
900,248.41999976101437
901,267.41107397344507
902,271.1133009031888
903,173.51165682934575
904,255.21420930566237
905,270.1706967013189
906,273.5688253975035
907,255.6399116086972
908,246.83176159986152
909,276.5246595572416
910,264.48536740909105
911,273.8524244363897
912,274.21834208085124
913,229.4889230269241
914,280.85575421735194
915,285.26664854495607
916,259.7501113484173
917,266.15442946104656
918,281.3158534575584
919,270.6954836734729
920,257.23464107661044
921,241.9710753206526
922,264.61528104035165
923,247.2127251818029
924,228.12083742167323
925,258.15206550919277
926,270.4099106053185
927,217.89078582950887
928,270.25084976890287
929,249.05093536114106
930,283.961174536678
931,278.7174713692501
932,237.7268029241906
933,281.1064392908546
934,275.47562333656066
935,226.77778415240215
936,278.19722472916834
937,256.9943641416038
938,269.318511100304
939,216.7193315463985
940,250.22987828015658
941,260.51891905713194
942,207.12888028786784
943,239.63827699936806
944,244.78689359177542
945,283.8093383775264
946,199.713328016589
947,247.44366016217023
948,266.0860927526071
949,256.7064500686066
950,219.52035159976919
951,262.38786722257873
952,275.95235720845415
953,259.01106432597186
954,200.68943287125722
955,283.1891131673382
956,227.0587653140683
957,226.50142525391237
958,283.8655556250078
959,279.3491391035217
960,276.1535229093008
961,283.24033566298004
962,211.4439473559657
963,266.67775999312613
964,277.77034926209797
965,281.78717731245496
966,264.11968669955286
967,278.4654468339203
968,220.0690065665668
969,269.41827247194306
970,283.79679082120003
971,214.06568354459495
972,263.4870150925168
973,243.66511524704728
974,281.69273428769236
975,222.56557793093202
976,247.8745951192015
977,278.39588237548605
978,284.53521881670133
979,226.04609116893843
980,273.797690278217
981,282.5986869211041
982,239.33844402310282
983,268.9714207034938
984,271.60843983355704
985,247.0526356551437
986,262.9063441812038
987,242.37215751347404
988,256.07019356698504
989,286.13648959809746
990,252.21043505203534
991,267.76747782946666
992,275.64855040512424
993,269.35293877045973
994,244.52640616439675
995,281.6840984814286
996,223.35776510669544
997,271.0176072398284
998,214.56005651503605
999,245.73307361887245
